,V,fitness,AH3,AF3,AF5,A3N3,s,tau,lambda1,lambda2,taquiónico,AD5,type
42,-8.519698426956692,0.0560179968336091,3.295596921847107,4.375017603949232,-58.56995816366564,19.05468847906937,1.226398458003296,3.5690036992967404,-205.761488470201,0.178797544569956,1,,-1
43,27.537577018923983,0.126008012011448,20.95827817273748,34.970601910501216,3.193069740186047,-36.40726182130034,1.226398458003296,3.5690036992967404,-1.71420892755176,229.762943883074,1,,1
44,41.065668499333285,0.0588526774946236,28.266762800687133,41.50437561373812,42.2078970388485,-71.18100021675531,1.226398458003296,3.5690036992967404,-1.57726297955496,429.448865810959,1,,1
45,43.526115843822346,0.0478565650345555,19.85080117008657,28.98516649401276,89.67193782606014,-71.80015179890562,1.226398458003296,3.5690036992967404,-0.281560960666526,559.085349366991,1,,1
46,50.42754710130793,0.0477237351638667,33.195732744272675,47.06338083589387,65.28949006803077,-91.88209598707552,1.226398458003296,3.5690036992967404,-1.62314743494976,558.591329270464,1,,1
47,40.58655998882032,0.0558527747548684,20.413444714088683,32.1681712904591,71.36927812742769,-65.19837811027756,1.226398458003296,3.5690036992967404,-0.376574004822149,492.768916715012,1,,1
48,41.63403096356269,0.14482796031652,23.00224991427011,25.950254710344822,61.55656980280227,-62.762262010287806,1.226398458003296,3.5690036992967404,-0.998539634763313,478.527553090281,1,,1
49,-8.585947712977012,0.104534681698225,-5.774660951770642,-3.5164309071920883,-32.32923228370535,32.11880345923336,1.226398458003296,3.5690036992967404,-144.884086411768,0.283350426677609,1,,-1
50,49.27479374052116,0.115922540194306,43.76702016306618,70.00936170943908,17.465990151820137,-99.17155724041244,1.226398458003296,3.5690036992967404,-4.2057708688593,440.078627271514,1,,1
51,4.697623073604955,0.0847381259852241,1.641475580299698,5.2490856698159405,12.623358549940036,-8.957119431654888,1.226398458003296,3.5690036992967404,0.0855638973646532,67.2001198367052,0,,1
52,-3.0474145272245607,0.0633576697851972,-3.435902715698063,-1.9204859744107523,-11.527914071134717,16.579497379558816,1.226398458003296,3.5690036992967404,-51.7855611820164,0.321030988057263,1,,-1
53,54.79516136050751,0.0574886166297751,31.704174605557625,39.82514383684583,83.15248991444022,-91.03968528201943,1.226398458003296,3.5690036992967404,-1.31557019066184,634.958405250323,1,,1
54,38.66464375058162,0.164822432772205,44.80666488796464,68.88750438562664,-42.328206564675774,-73.38293860147314,1.226398458003296,3.5690036992967404,-10.7804540453874,221.382470670649,1,,1
55,20.872130990036016,0.184878142917204,4.106282361492063,-5.792722539254029,44.24568739154486,-10.609939505833864,1.226398458003296,3.5690036992967404,-0.273246378168451,270.695216756787,1,,1
56,-7.70815898915124,0.120908240805979,7.489049160803219,10.049492223044524,-65.04731608603396,9.276859250089984,1.226398458003296,3.5690036992967404,-214.809286391426,0.606809221222644,1,,-1
57,-24.61116393773956,0.101044657968406,-0.8666059374626798,6.901227032626963,-97.6010072701807,35.34572496984197,1.226398458003296,3.5690036992967404,-425.852131365499,0.172785149673902,1,,-1
58,-1.7349252682014478,0.0574457419089887,3.450523051603554,4.07393369928289,-28.136474265840363,6.285764971692757,1.226398458003296,3.5690036992967404,-80.2127642152177,0.311800009769395,1,,-1
59,44.938475542909146,0.0528610023549816,31.0704722165398,51.07495729586199,57.69727538697441,-89.35534732516923,1.226398458003296,3.5690036992967404,-1.38053937872865,496.798902658122,1,,1
60,38.0766108264459,0.0566281810617164,16.903104899122212,30.641184800768286,78.87249751529356,-62.98998141838599,1.226398458003296,3.5690036992967404,-0.0246986133208783,489.997149864679,1,,1
61,9.981070784858755,0.141822359340575,-7.804073369009458,-7.150132257116553,60.763446120085945,-1.279318502950332,1.226398458003296,3.5690036992967404,-0.584074694531042,222.917509432706,1,,1
