,V,fitness,AH3,AF3,AF5,A3N3,AD5,s,tau,lambda1,lambda2,taquiónico,type
129,11.375405455639024,0.668939329370103,3.574395882452251,0.7175494639181039,10.629104189264725,-5.440952743513563,2.0566109512241297,1.0583465787219872,2.4015336450381217,-0.0711621842421134,191.682808542452,1,1
130,18.912032797561327,0.778700634940494,27.137491917797973,16.90873980965395,35.552467824096766,-83.38557693387978,22.47130913978081,1.0583465787219872,2.4015336450381217,-1.59596589328246,508.597768838674,1,1
131,52.08680458669513,1.66937570937852,4.552525701847316,15.03671485365787,72.64896890125098,-24.09180422446562,-17.779870637035614,1.0583465787219872,2.4015336450381217,0.434772676650159,893.91941954291,0,1
132,-10.425102906004144,1.06825834363946,13.400367543422108,-30.901076275971235,50.48208314083814,-79.37166878392767,57.43871783374556,1.0583465787219872,2.4015336450381217,-1.54849899547081,428.932958705946,1,-1
133,55.358134287787664,0.382525944980122,56.2667729737129,72.65212788551034,-4.635219617459384,-95.37488196514713,-19.97232922873515,1.0583465787219872,2.4015336450381217,-16.9522754662909,503.660698677814,1,1
134,8.918524641056612,1.52902943727859,2.6380332025089928,9.192217365374916,54.62193020438687,-51.20111987928087,6.891520332448991,1.0583465787219872,2.4015336450381217,1.62073522868504,436.645047817077,0,1
135,44.36707738521917,0.989661697630204,26.33630388423643,30.999530609710064,65.76132770736973,-85.69664111708167,-3.16745688394316,1.0583465787219872,2.4015336450381217,0.432559851982173,838.939783769042,0,1
136,48.045960421952046,0.556084594936397,52.86325515843063,75.50422710143701,-27.51552643896285,-75.43814448692518,-22.62462933306699,1.0583465787219872,2.4015336450381217,-28.1892156642911,294.859263511212,1,1
137,45.61135162672759,0.863091942466231,31.236699609454178,69.0054695308232,-37.61384677701998,-14.139666957364042,-42.17376394531285,1.0583465787219872,2.4015336450381217,-23.8880886666802,119.253206025923,1,1
138,42.326856539887345,0.597085055101447,37.54244726041605,46.18874872841988,21.251944555794267,-79.29636948634845,-10.738817296477478,1.0583465787219872,2.4015336450381217,-5.31696211072538,537.627827365353,1,1
