,V,fitness,AH3,AF3,AF5,A3N3,s,tau,lambda1,lambda2,taquiónico,type
59,41.51196763811782,0.0529497190604636,24.26200537691892,35.786545762178804,59.88091364815594,-68.87319804027928,1.226398458003296,3.5690036992967404,-0.858145893271802,473.70798188016,1,1
60,45.91145573763112,0.0492857759961335,31.92263034893878,54.12351508992566,63.10592423314151,-95.86633925652838,1.226398458003296,3.5690036992967404,-1.31932065087154,517.290390944132,1,1
61,34.57702667958079,0.12286171794211,16.137949462685455,37.04573239573551,84.7962296830523,-73.33903882761447,1.226398458003296,3.5690036992967404,0.23554716226512,475.896654579988,0,1
62,42.54129693458672,0.0666303311065789,36.54717641877767,58.29131492285239,23.40736246458812,-87.38559126166491,1.226398458003296,3.5690036992967404,-3.13114839572941,398.971419815702,1,1
63,35.41282553952961,0.0942921522076145,14.723980891520668,30.304863432533523,71.85460547418654,-54.30962140849898,1.226398458003296,3.5690036992967404,0.128981868914523,452.081713853974,0,1
64,47.108129401951906,0.047768850579064,31.53017459663405,47.80062163426982,68.29405323379984,-94.71708160664689,1.226398458003296,3.5690036992967404,-1.3831180102834,538.949609220721,1,1
65,40.713787510261035,0.124604161457153,45.41910307491492,63.98680521031608,-32.18056801859046,-78.69015924992127,1.226398458003296,3.5690036992967404,-9.5658377276869,260.259667558474,1,1
66,43.651190828177725,0.0371223375998538,20.87296517893276,30.800084333745616,85.7606226366645,-72.53680232143678,1.226398458003296,3.5690036992967404,-0.353941302217617,551.002405703494,1,1
67,36.73523043141398,0.111124481119393,37.40723355350596,60.85608237920948,-11.222736582404709,-73.64621550251192,1.226398458003296,3.5690036992967404,-5.42930156921395,273.583061648173,1,1
68,53.284767938229024,0.0550388443006002,33.30963156812382,43.05947786189134,72.2047977399485,-91.53511920688214,1.226398458003296,3.5690036992967404,-1.61395218951196,597.542485606667,1,1
69,42.59617850534965,0.0721497078307749,29.467708983467844,47.9394196895322,47.43060149428837,-78.70565821249295,1.226398458003296,3.5690036992967404,-1.42285045916582,453.938944599201,1,1
70,41.06267693522002,0.058409797003445,20.88102148752017,30.140327817039747,67.73424575207628,-62.45675939406539,1.226398458003296,3.5690036992967404,-0.518079197804243,488.11382687055,1,1
71,41.14821479448471,0.0676524805802876,30.96865826619296,42.475041281005645,28.0632063095278,-69.41026421563097,1.226398458003296,3.5690036992967404,-2.37279951844954,397.66831692231,1,1
72,42.43530856034116,0.071816141281995,37.02421149876543,56.48332996757836,21.153458697780707,-86.93923092003234,1.226398458003296,3.5690036992967404,-3.42126050949024,393.07327808562,1,1
73,45.97517210058055,0.0837234980353917,31.10147465031068,39.15521245759936,47.7749558866594,-76.12332473818785,1.226398458003296,3.5690036992967404,-1.93786017351296,482.013216485836,1,1
74,40.77471450134366,0.0469759465106989,18.39119752980636,32.37520921796073,91.89584044312367,-74.42918670877665,1.226398458003296,3.5690036992967404,-0.0438171932909309,542.205535420983,1,1
75,34.24764021911,0.104869210250861,11.386829041186644,25.296333241938584,92.83514580256622,-60.25267884295731,1.226398458003296,3.5690036992967404,0.286923735781366,491.83863185476,0,1
76,39.22504247335437,0.0868377180136014,37.18603316358824,56.728283008909074,-0.730271097255411,-75.66306353107579,1.226398458003296,3.5690036992967404,-4.61278047211177,317.203411024182,1,1
77,43.41429605981681,0.0821469180762291,27.274597614430945,45.411996239567344,57.45592062517949,-76.83580424617188,1.226398458003296,3.5690036992967404,-0.96614174057637,483.521377560787,1,1
78,54.176327880703205,0.0778845359589518,37.296548344269326,45.48916548585044,55.13664366216429,-90.88337226578372,1.226398458003296,3.5690036992967404,-2.45960741001959,565.427702860941,1,1
79,48.92481330604287,0.0476018521922485,26.050852439172477,33.3540458133856,81.95244640797344,-78.89956786127044,1.226398458003296,3.5690036992967404,-0.85831241620167,584.688969604421,1,1
80,34.05843526984241,0.0947622590572791,29.564069120807037,56.1609037450275,22.139267182721937,-76.47915505502847,1.226398458003296,3.5690036992967404,-2.07565182324017,327.203478314642,1,1
81,37.3799457753469,0.0749712011231539,30.7322746331424,46.2680447919401,15.64169294507414,-66.45175475060242,1.226398458003296,3.5690036992967404,-2.72080694211879,338.835684354972,1,1
