,V,fitness,AH3,AF3,AF5,A3N3,AD5,s,tau,lambda1,lambda2,taquiónico
47,89.3984360933129096338234376162,313.091821445845,42.66782675499658,55.36937861486098,27.106472829694226,-85.34520385297577,-71.19947246803613,0.8443668409038232,0.7289574466066494,256.695508969928,579.390425389938,0
48,63.6229374908839844238173100166,83.8229851513046,-3.3333493399699847,39.447281964747816,38.97376717522701,-24.277145826879888,-82.85733526188166,0.9529153537441957,0.948443730764127,21.9603316882940,337.207833549332,0
49,-87.5144623764821858458162751049,3220.91154446583,-2.580458678048217,-13.52802424441309,22.309387996312367,-67.45763090768165,44.51791627665972,0.9409521577588826,0.48469782685396334,-193.465515271168,-47.2320190560538,1
50,10.6058582453989611593669906142,645.296808455699,3.698061236167362,21.208622001357,51.00525405574632,-67.61372783618829,-40.36705419194415,0.9975425104274045,0.8948187412901284,18.8763977098575,165.003490020127,0
51,-7.67577325373021945864593362785,68.1171045133517,3.7494038941157157,0.8693236560556983,15.71128710778109,-27.649094335613853,5.266140662689352,0.9863042641147951,0.9054298867417893,7.67897229978114,93.3761961313583,0
52,59.5886809173047282683910452761,2294.09326791673,31.8514394118844,20.323888525486993,12.875690164305695,-7.047871907751656,-50.40520571214871,0.9890551443952049,0.6693671600095245,11.4189693010946,297.226009122285,0
53,23.9731974234042155558199738152,1444.18395857457,52.40741063990427,36.143504047893856,29.68058872123271,-96.48375300393455,-43.289678755444605,0.9784849165244333,0.6872106079761822,60.8942726253892,156.395251181704,0
54,-1.29789182465051666781619132962,15.8294679767731,24.334490737005638,4.776110130470059,6.057539985879117,-29.164948804735047,-0.3216319161565053,0.9196331434616277,0.4317758425991751,55.3240529455742,150.275994525877,0
55,58.5714837194687021337813348509,1246.68630710277,64.09809984288688,55.26519830173359,0.6294423853759668,-90.65923978463212,-32.22714191381782,0.7947767686832417,0.8718559422513693,231.470388366857,323.949933221305,0
56,-26.9122189476037547706255281810,510.684469039485,26.794443182250234,8.142696050222,20.29437990003906,-77.09740844013167,13.60036449524867,0.9241477178727051,0.94267802006995,-0.736495683562254,97.0567131089358,1
